Entity,Code,Year,Renewables per capita (kWh)
Turkmenistan,TKM,2013,0.002385
Turkmenistan,TKM,2014,0.002922
Turkmenistan,TKM,2015,0.003803
Turkmenistan,TKM,2016,0.004503
Turkmenistan,TKM,2017,0.004392
Turkmenistan,TKM,2018,0.004298
Turkmenistan,TKM,2019,0.004212
Turkmenistan,TKM,2020,0.004136
Ukraine,UKR,1985,0.5844020000000001
Ukraine,UKR,1986,0.579468
Ukraine,UKR,1987,0.520334
Ukraine,UKR,1988,0.6456280000000001
Ukraine,UKR,1989,0.547172
Ukraine,UKR,1990,0.567505
Ukraine,UKR,1991,0.632083
Ukraine,UKR,1992,0.42588400000000004
Ukraine,UKR,1993,0.597551
Ukraine,UKR,1994,0.658115
Ukraine,UKR,1995,0.543128
Ukraine,UKR,1996,0.47405200000000003
Ukraine,UKR,1997,0.545513
Ukraine,UKR,1998,0.879012
Ukraine,UKR,1999,0.807431
Ukraine,UKR,2000,0.6415770000000001
Ukraine,UKR,2001,0.686947
Ukraine,UKR,2002,0.551416
Ukraine,UKR,2003,0.530702
Ukraine,UKR,2004,0.6756989999999999
Ukraine,UKR,2005,0.71138
Ukraine,UKR,2006,0.741026
Ukraine,UKR,2007,0.599752
Ukraine,UKR,2008,0.676027
Ukraine,UKR,2009,0.691547
Ukraine,UKR,2010,0.7624160000000001
Ukraine,UKR,2011,0.636077
Ukraine,UKR,2012,0.636612
Ukraine,UKR,2013,0.8544740000000001
Ukraine,UKR,2014,0.573585
Ukraine,UKR,2015,0.399962
Ukraine,UKR,2016,0.5206000000000001
Ukraine,UKR,2017,0.610428
Ukraine,UKR,2018,0.7315860000000001
Ukraine,UKR,2019,0.6636369999999999
Ukraine,UKR,2020,0.901923
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.002105
United Arab Emirates,ARE,2010,0.005618000000000001
United Arab Emirates,ARE,2011,0.005995
United Arab Emirates,ARE,2012,0.00683
United Arab Emirates,ARE,2013,0.024219
United Arab Emirates,ARE,2014,0.08766800000000001
United Arab Emirates,ARE,2015,0.086494
United Arab Emirates,ARE,2016,0.092688
United Arab Emirates,ARE,2017,0.20851
United Arab Emirates,ARE,2018,0.340663
United Arab Emirates,ARE,2019,1.058072
United Arab Emirates,ARE,2020,1.386702
United Kingdom,GBR,1965,0.23619
United Kingdom,GBR,1966,0.23090100000000002
United Kingdom,GBR,1967,0.247318
United Kingdom,GBR,1968,0.187528
United Kingdom,GBR,1969,0.163352
United Kingdom,GBR,1970,0.226727
United Kingdom,GBR,1971,0.168066
United Kingdom,GBR,1972,0.16763399999999998
United Kingdom,GBR,1973,0.190356
United Kingdom,GBR,1974,0.201603
United Kingdom,GBR,1975,0.189861
United Kingdom,GBR,1976,0.224246
United Kingdom,GBR,1977,0.19542099999999998
United Kingdom,GBR,1978,0.20119499999999998
United Kingdom,GBR,1979,0.212664
United Kingdom,GBR,1980,0.19540100000000002
United Kingdom,GBR,1981,0.21833600000000003
United Kingdom,GBR,1982,0.22403399999999998
United Kingdom,GBR,1983,0.223894
United Kingdom,GBR,1984,0.22372
United Kingdom,GBR,1985,0.19475299999999998
United Kingdom,GBR,1986,0.234386
United Kingdom,GBR,1987,0.205266
United Kingdom,GBR,1988,0.238875
United Kingdom,GBR,1989,0.232917
United Kingdom,GBR,1990,0.278194
United Kingdom,GBR,1991,0.253706
United Kingdom,GBR,1992,0.305456
United Kingdom,GBR,1993,0.275746
United Kingdom,GBR,1994,0.335646
United Kingdom,GBR,1995,0.320565
United Kingdom,GBR,1996,0.27190800000000004
United Kingdom,GBR,1997,0.341721
United Kingdom,GBR,1998,0.41060500000000005
United Kingdom,GBR,1999,0.45490800000000003
United Kingdom,GBR,2000,0.46739400000000003
United Kingdom,GBR,2001,0.44565499999999997
United Kingdom,GBR,2002,0.514691
United Kingdom,GBR,2003,0.492263
United Kingdom,GBR,2004,0.642691
United Kingdom,GBR,2005,0.7694840000000001
United Kingdom,GBR,2006,0.830136
United Kingdom,GBR,2007,0.916547
United Kingdom,GBR,2008,1.0791330000000001
United Kingdom,GBR,2009,1.236365
United Kingdom,GBR,2010,1.285499
United Kingdom,GBR,2011,1.6178610000000002
United Kingdom,GBR,2012,1.807197
United Kingdom,GBR,2013,2.2788380000000004
United Kingdom,GBR,2014,2.7167660000000002
United Kingdom,GBR,2015,3.366368
United Kingdom,GBR,2016,3.313819
United Kingdom,GBR,2017,3.867506
United Kingdom,GBR,2018,4.295852
United Kingdom,GBR,2019,4.701506
United Kingdom,GBR,2020,5.150045
United States,USA,1965,2.952633
United States,USA,1966,2.944301
United States,USA,1967,3.287131
United States,USA,1968,3.2892530000000004
United States,USA,1969,3.6418600000000003
United States,USA,1970,3.576124
United States,USA,1971,3.795601
United States,USA,1972,3.873409
United States,USA,1973,3.8495459999999997
United States,USA,1974,4.19247
United States,USA,1975,4.133035
United States,USA,1976,3.924904
United States,USA,1977,3.104658
United States,USA,1978,3.835792
United States,USA,1979,3.808448
United States,USA,1980,3.736266
United States,USA,1981,3.524298
United States,USA,1982,4.062146
United States,USA,1983,4.336640999999999
United States,USA,1984,4.2343980000000006
United States,USA,1985,3.737495
United States,USA,1986,3.841139
United States,USA,1987,3.378978
United States,USA,1988,3.040727
United States,USA,1989,3.625812
United States,USA,1990,3.954812
United States,USA,1991,3.910299
United States,USA,1992,3.539937
United States,USA,1993,3.841964
United States,USA,1994,3.602122
United States,USA,1995,4.0785610000000005
United States,USA,1996,4.391005
United States,USA,1997,4.454903000000001
United States,USA,1998,4.062735
United States,USA,1999,3.986528
United States,USA,2000,3.53824
United States,USA,2001,2.896338
United States,USA,2002,3.418314
United States,USA,2003,3.540171
United States,USA,2004,3.511095
United States,USA,2005,3.5808220000000004
United States,USA,2006,3.9101640000000004
United States,USA,2007,3.670848
United States,USA,2008,4.072772
United States,USA,2009,4.451951
United States,USA,2010,4.596716000000001
United States,USA,2011,5.332758
United States,USA,2012,5.1373050000000005
United States,USA,2013,5.402304
United States,USA,2014,5.510496
United States,USA,2015,5.5666850000000005
United States,USA,2016,6.132182
United States,USA,2017,6.703576
United States,USA,2018,6.819484
United States,USA,2019,6.968088
United States,USA,2020,7.312632
Uzbekistan,UZB,1985,0.835342
Uzbekistan,UZB,1986,0.692852
Uzbekistan,UZB,1987,0.991074
Uzbekistan,UZB,1988,1.023437
Uzbekistan,UZB,1989,0.7673300000000001
Uzbekistan,UZB,1990,0.905303
Uzbekistan,UZB,1991,0.80215
Uzbekistan,UZB,1992,0.816241
Uzbekistan,UZB,1993,0.934907
Uzbekistan,UZB,1994,0.8899360000000001
Uzbekistan,UZB,1995,0.7541960000000001
Uzbekistan,UZB,1996,0.7804
Uzbekistan,UZB,1997,0.678803
Uzbekistan,UZB,1998,0.6654370000000001
Uzbekistan,UZB,1999,0.6476770000000001
Uzbekistan,UZB,2000,0.659289
Uzbekistan,UZB,2001,0.661343
Uzbekistan,UZB,2002,0.6669640000000001
Uzbekistan,UZB,2003,0.757015
Uzbekistan,UZB,2004,0.674055
Uzbekistan,UZB,2005,0.699813
Uzbekistan,UZB,2006,0.583347
Uzbekistan,UZB,2007,0.630468
Uzbekistan,UZB,2008,0.419072
Uzbekistan,UZB,2009,0.6060359999999999
Uzbekistan,UZB,2010,0.749048
Uzbekistan,UZB,2011,0.511666
Uzbekistan,UZB,2012,0.5558310000000001
Uzbekistan,UZB,2013,0.536295
Uzbekistan,UZB,2014,0.517324
Uzbekistan,UZB,2015,0.492423
Uzbekistan,UZB,2016,0.5860660000000001
Uzbekistan,UZB,2017,0.6592720000000001
Uzbekistan,UZB,2018,0.451839
Uzbekistan,UZB,2019,0.487491
Uzbekistan,UZB,2020,0.502907
Venezuela,VEN,1965,0.392351
Venezuela,VEN,1966,0.386627
Venezuela,VEN,1967,0.438664
Venezuela,VEN,1968,0.713244
Venezuela,VEN,1969,0.802038
Venezuela,VEN,1970,1.0003170000000001
Venezuela,VEN,1971,1.274672
Venezuela,VEN,1972,1.382266
Venezuela,VEN,1973,1.388476
Venezuela,VEN,1974,1.670315
Venezuela,VEN,1975,1.880915
Venezuela,VEN,1976,2.164965
Venezuela,VEN,1977,2.419452
Venezuela,VEN,1978,2.365364
Venezuela,VEN,1979,2.677873
Venezuela,VEN,1980,2.6688069999999997
Venezuela,VEN,1981,2.6869769999999997
Venezuela,VEN,1982,2.742477
Venezuela,VEN,1983,3.051429
Venezuela,VEN,1984,3.3318470000000002
Venezuela,VEN,1985,3.632386
Venezuela,VEN,1986,3.932375
Venezuela,VEN,1987,4.69897
Venezuela,VEN,1988,5.080976
Venezuela,VEN,1989,5.024112000000001
Venezuela,VEN,1990,5.232639
Venezuela,VEN,1991,6.156745
Venezuela,VEN,1992,6.387314000000001
Venezuela,VEN,1993,6.275113999999999
Venezuela,VEN,1994,6.633697000000001
Venezuela,VEN,1995,6.51663
Venezuela,VEN,1996,6.681741
Venezuela,VEN,1997,6.965571
Venezuela,VEN,1998,6.908856
Venezuela,VEN,1999,7.09076
Venezuela,VEN,2000,7.220578000000001
Venezuela,VEN,2001,6.767768
Venezuela,VEN,2002,6.503421
Venezuela,VEN,2003,6.454033000000001
Venezuela,VEN,2004,7.296863999999999
Venezuela,VEN,2005,7.844845
Venezuela,VEN,2006,8.104764
Venezuela,VEN,2007,8.09467
Venezuela,VEN,2008,8.282752
Venezuela,VEN,2009,8.033809
Venezuela,VEN,2010,7.028368
Venezuela,VEN,2011,7.459887
Venezuela,VEN,2012,7.170934
Venezuela,VEN,2013,7.170694
Venezuela,VEN,2014,6.671134
Venezuela,VEN,2015,6.173239
Venezuela,VEN,2016,5.198632
Venezuela,VEN,2017,5.042627
Venezuela,VEN,2018,4.903847
Venezuela,VEN,2019,4.225141
Venezuela,VEN,2020,2.746697
Vietnam,VNM,1965,0.024946000000000003
Vietnam,VNM,1966,0.027808
Vietnam,VNM,1967,0.029807
Vietnam,VNM,1968,0.032368
Vietnam,VNM,1969,0.035455
Vietnam,VNM,1970,0.038398
Vietnam,VNM,1971,0.038341
Vietnam,VNM,1972,0.025736000000000002
Vietnam,VNM,1973,0.025034
Vietnam,VNM,1974,0.024480000000000002
Vietnam,VNM,1975,0.028509
Vietnam,VNM,1976,0.031078
Vietnam,VNM,1977,0.032769
Vietnam,VNM,1978,0.042769
Vietnam,VNM,1979,0.052317
Vietnam,VNM,1980,0.076146
Vietnam,VNM,1981,0.075395
Vietnam,VNM,1982,0.076272
Vietnam,VNM,1983,0.058423
Vietnam,VNM,1984,0.074634
Vietnam,VNM,1985,0.067373
Vietnam,VNM,1986,0.06274
Vietnam,VNM,1987,0.060351
Vietnam,VNM,1988,0.076397
Vietnam,VNM,1989,0.160197
Vietnam,VNM,1990,0.219358
Vietnam,VNM,1991,0.252707
Vietnam,VNM,1992,0.283251
Vietnam,VNM,1993,0.306016
Vietnam,VNM,1994,0.348603
Vietnam,VNM,1995,0.392395
Vietnam,VNM,1996,0.438493
Vietnam,VNM,1997,0.419801
Vietnam,VNM,1998,0.394536
Vietnam,VNM,1999,0.48409800000000003
Vietnam,VNM,2000,0.50581
Vietnam,VNM,2001,0.62241
Vietnam,VNM,2002,0.6119840000000001
Vietnam,VNM,2003,0.628477
Vietnam,VNM,2004,0.5806870000000001
Vietnam,VNM,2005,0.53215
Vietnam,VNM,2006,0.624698
Vietnam,VNM,2007,0.700169
Vietnam,VNM,2008,0.797058
Vietnam,VNM,2009,0.905207
Vietnam,VNM,2010,0.8484740000000001
Vietnam,VNM,2011,1.200747
Vietnam,VNM,2012,1.5319120000000002
Vietnam,VNM,2013,1.634911
Vietnam,VNM,2014,1.728711
Vietnam,VNM,2015,1.567482
Vietnam,VNM,2016,1.781404
Vietnam,VNM,2017,2.355066
Vietnam,VNM,2018,2.2106790000000003
Vietnam,VNM,2019,1.844175
Vietnam,VNM,2020,1.987586
World,OWID_WRL,1965,0.782852
World,OWID_WRL,1966,0.818048
World,OWID_WRL,1967,0.81904
World,OWID_WRL,1968,0.845793
World,OWID_WRL,1969,0.877231
World,OWID_WRL,1970,0.9009900000000001
World,OWID_WRL,1971,0.9232469999999999
World,OWID_WRL,1972,0.948012
World,OWID_WRL,1973,0.9441970000000001
World,OWID_WRL,1974,1.016553
World,OWID_WRL,1975,1.010051
World,OWID_WRL,1976,0.990584
World,OWID_WRL,1977,1.006314
World,OWID_WRL,1978,1.069518
World,OWID_WRL,1979,1.104239
World,OWID_WRL,1980,1.109703
World,OWID_WRL,1981,1.115563
World,OWID_WRL,1982,1.1203420000000002
World,OWID_WRL,1983,1.1501199999999998
World,OWID_WRL,1984,1.1714000000000002
World,OWID_WRL,1985,1.173429
World,OWID_WRL,1986,1.171632
World,OWID_WRL,1987,1.16859
World,OWID_WRL,1988,1.184086
World,OWID_WRL,1989,1.164072
World,OWID_WRL,1990,1.2077039999999999
World,OWID_WRL,1991,1.218185
World,OWID_WRL,1992,1.203735
World,OWID_WRL,1993,1.255164
World,OWID_WRL,1994,1.249541
World,OWID_WRL,1995,1.2986849999999999
World,OWID_WRL,1996,1.298969
World,OWID_WRL,1997,1.31002
World,OWID_WRL,1998,1.307942
World,OWID_WRL,1999,1.306108
World,OWID_WRL,2000,1.318356
World,OWID_WRL,2001,1.268282
World,OWID_WRL,2002,1.282503
World,OWID_WRL,2003,1.269517
World,OWID_WRL,2004,1.3485630000000002
World,OWID_WRL,2005,1.3850470000000001
World,OWID_WRL,2006,1.4323160000000001
World,OWID_WRL,2007,1.4654280000000002
World,OWID_WRL,2008,1.5574780000000001
World,OWID_WRL,2009,1.571462
World,OWID_WRL,2010,1.672106
World,OWID_WRL,2011,1.725691
World,OWID_WRL,2012,1.81054
World,OWID_WRL,2013,1.901531
World,OWID_WRL,2014,1.9692020000000001
World,OWID_WRL,2015,2.01286
World,OWID_WRL,2016,2.1022640000000004
World,OWID_WRL,2017,2.195394
World,OWID_WRL,2018,2.302346
World,OWID_WRL,2019,2.395171
World,OWID_WRL,2020,2.49006
